type,dataset_a,image_a,class_a,dataset_b,image_b,class_b,similarity_metric,is_cross_dataset
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_35,Tungro,Sethy,TUNGRO5_36,Tungro,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_37,Tungro,Sethy,TUNGRO5_38,Tungro,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_39,Tungro,Sethy,TUNGRO5_40,Tungro,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_41,Tungro,Sethy,TUNGRO5_42,Tungro,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_43,Tungro,Sethy,TUNGRO5_44,Tungro,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_45,Tungro,Sethy,TUNGRO5_46,Tungro,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_47,Tungro,Sethy,TUNGRO5_48,Tungro,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_49,Tungro,Sethy,TUNGRO5_50,Tungro,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_51,Tungro,Sethy,TUNGRO5_52,Tungro,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_65,Tungro,Sethy,TUNGRO5_66,Tungro,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_67,Tungro,Sethy,TUNGRO5_68,Tungro,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_69,Tungro,Sethy,TUNGRO5_70,Tungro,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_71,Tungro,Sethy,TUNGRO5_72,Tungro,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_73,Tungro,Sethy,TUNGRO5_74,Tungro,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_75,Tungro,Sethy,TUNGRO5_76,Tungro,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_79,Tungro,Sethy,TUNGRO5_80,Tungro,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_81,Tungro,Sethy,TUNGRO5_82,Tungro,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_83,Tungro,Sethy,TUNGRO5_84,Tungro,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_85,Tungro,Sethy,TUNGRO5_86,Tungro,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_89,Tungro,Sethy,TUNGRO5_90,Tungro,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_91,Tungro,Sethy,TUNGRO5_92,Tungro,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_93,Tungro,Sethy,TUNGRO5_94,Tungro,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,TUNGRO5_97,Tungro,Sethy,TUNGRO5_98,Tungro,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120555,Blast,BD5,IMG20241103120556,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120555_01,Blast,BD5,IMG20241103120556,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120607,Blast,BD5,IMG20241103120608,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120607,Blast,BD5,IMG20241103121450_01,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120618,Blast,BD5,IMG20241103120619,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120624,Blast,BD5,IMG20241103120625,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120624_01,Blast,BD5,IMG20241103120625,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120640,Blast,BD5,IMG20241103120640_01,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120758,Blast,BD5,IMG20241103120758_01,Blast,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120812,Blast,BD5,IMG20241103120813,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120812,Blast,BD5,IMG20241103120817,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120813,Blast,BD5,IMG20241103120817,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120819,Blast,BD5,IMG20241103120819_01,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120828,Blast,BD5,IMG20241103120828_01,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120904,Blast,BD5,IMG20241103120905,Blast,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103120939,Blast,BD5,IMG20241103120939_01,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121010,Blast,BD5,IMG20241103121011,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121011,Blast,BD5,IMG20241103121012,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121102,Blast,BD5,IMG20241103121103,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121102,Blast,BD5,IMG20241103121203,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121102,Blast,BD5,IMG20241103121552,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121102,Blast,BD5,IMG_20241103_120537,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121102,Blast,BD5,IMG_20241103_120539,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121102,Blast,BD5,IMG_20241103_120851,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121103,Blast,BD5,IMG20241103121203,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121103,Blast,BD5,IMG20241103121204,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121103,Blast,BD5,IMG_20241103_120537,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121103,Blast,BD5,IMG_20241103_120539,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121103,Blast,BD5,IMG_20241103_120725,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121106,Blast,BD5,IMG20241103121107,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121112,Blast,BD5,IMG20241103121113,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121120,Blast,BD5,IMG20241103121121,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121120,Blast,BD5,IMG20241103121122,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121121,Blast,BD5,IMG20241103121122,Blast,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121150,Blast,BD5,IMG20241103121151,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121151,Blast,BD5,IMG20241103122439,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121203,Blast,BD5,IMG20241103121204,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121203,Blast,BD5,IMG_20241103_120537,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121203,Blast,BD5,IMG_20241103_120539,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121204,Blast,BD5,IMG20241103122135,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121204,Blast,BD5,IMG_20241103_120539,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121204,Blast,BD5,IMG_20241103_120724_1,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121204,Blast,BD5,IMG_20241103_120725,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121254,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121255,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121301,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121441,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121549,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121550,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121552,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121643,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121644,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121809,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103121852,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103123654,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103123655,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG20241103123950,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_120527,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_120556,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_120818,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_120819,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_120835,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_120838,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_120843,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_120851,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_120913,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_121227,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_121303,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_121304_1,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_121354,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_121354_1,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_121355,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_121356,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_121358,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_121742,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_121904,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_122838,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121253,Blast,BD5,IMG_20241103_122839,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG20241103121255,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG20241103121301,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG20241103121441,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG20241103121549,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG20241103121550,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG20241103121643,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG20241103121644,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG20241103122402_01,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG_20241103_120527,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG_20241103_120556,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG_20241103_120838,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG_20241103_120843,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG_20241103_120851,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG_20241103_121227,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG_20241103_121303,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121254,Blast,BD5,IMG_20241103_121304_1,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121255,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121301,Blast,BD5,IMG20241103121302,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121301,Blast,BD5,IMG20241103121643,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121301,Blast,BD5,IMG20241103121644,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121301,Blast,BD5,IMG_20241103_120556,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121301,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121301,Blast,BD5,IMG_20241103_120838,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121301,Blast,BD5,IMG_20241103_120843,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121301,Blast,BD5,IMG_20241103_120851,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121323,Blast,BD5,IMG20241103121324,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121333,Blast,BD5,IMG20241103121334,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121441,Blast,BD5,IMG20241103121644,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121441,Blast,BD5,IMG_20241103_120527,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121441,Blast,BD5,IMG_20241103_120838,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121441,Blast,BD5,IMG_20241103_120843,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121441,Blast,BD5,IMG_20241103_121227,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121441,Blast,BD5,IMG_20241103_121445,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121441,Blast,BD5,IMG_20241103_121445_1,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121441,Blast,BD5,IMG_20241103_121446,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121450,Blast,BD5,IMG20241103121450_01,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121503,Blast,BD5,IMG20241103121503_01,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121549,Blast,BD5,IMG20241103121550,Blast,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121549,Blast,BD5,IMG20241103121643,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121549,Blast,BD5,IMG20241103121644,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121549,Blast,BD5,IMG_20241103_120527,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121549,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121549,Blast,BD5,IMG_20241103_120835,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121549,Blast,BD5,IMG_20241103_120838,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121549,Blast,BD5,IMG_20241103_120843,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121549,Blast,BD5,IMG_20241103_121303,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121549,Blast,BD5,IMG_20241103_121304_1,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121550,Blast,BD5,IMG20241103121643,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121550,Blast,BD5,IMG20241103121644,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121550,Blast,BD5,IMG_20241103_120527,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121550,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121550,Blast,BD5,IMG_20241103_120835,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121550,Blast,BD5,IMG_20241103_120838,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121550,Blast,BD5,IMG_20241103_120843,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121550,Blast,BD5,IMG_20241103_121303,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121550,Blast,BD5,IMG_20241103_121304_1,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121552,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121552,Blast,BD5,IMG_20241103_120851,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121552,Blast,BD5,IMG_20241103_121303,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121552,Blast,BD5,IMG_20241103_121304_1,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121552,Blast,BD5,IMG_20241103_121354,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121552,Blast,BD5,IMG_20241103_121354_1,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121552,Blast,BD5,IMG_20241103_121355,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121552,Blast,BD5,IMG_20241103_121356,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121552,Blast,BD5,IMG_20241103_121358,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121552,Blast,BD5,IMG_20241103_122838,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121558,Blast,BD5,IMG20241103121559,Blast,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121558,Blast,BD5,IMG_20241103_120736,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121559,Blast,BD5,IMG_20241103_120736,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121610,Blast,BD5,IMG20241103121610_01,Blast,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121623,Blast,BD5,IMG20241103121624,Blast,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121623,Blast,BD5,IMG20241103121625,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121624,Blast,BD5,IMG20241103121625,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121643,Blast,BD5,IMG20241103121644,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121643,Blast,BD5,IMG_20241103_120556,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121643,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121643,Blast,BD5,IMG_20241103_120838,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121643,Blast,BD5,IMG_20241103_120843,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121643,Blast,BD5,IMG_20241103_120851,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121644,Blast,BD5,IMG20241103123950,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121644,Blast,BD5,IMG_20241103_120527,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121644,Blast,BD5,IMG_20241103_120556,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121644,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121644,Blast,BD5,IMG_20241103_120838,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121644,Blast,BD5,IMG_20241103_120843,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121644,Blast,BD5,IMG_20241103_120851,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121644,Blast,BD5,IMG_20241103_121227,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121644,Blast,BD5,IMG_20241103_121303,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121644,Blast,BD5,IMG_20241103_121304_1,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121719,Blast,BD5,IMG20241103121719_01,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121719,Blast,BD5,IMG20241103121720,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121719_01,Blast,BD5,IMG20241103121720,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121736,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121809,Blast,BD5,IMG20241103123655,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121809,Blast,BD5,IMG_20241103_120530,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121809,Blast,BD5,IMG_20241103_120829,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121809,Blast,BD5,IMG_20241103_120838,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121809,Blast,BD5,IMG_20241103_120851,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121809,Blast,BD5,IMG_20241103_121303,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121809,Blast,BD5,IMG_20241103_121304_1,Blast,hamming_dist_3,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121827,Blast,BD5,IMG20241103121827_01,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121827,Blast,BD5,IMG20241103121828,Blast,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121827_01,Blast,BD5,IMG20241103121828,Blast,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121842,Blast,BD5,IMG20241103121843,Blast,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121852,Blast,BD5,IMG_20241103_120527,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121852,Blast,BD5,IMG_20241103_121303,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121852,Blast,BD5,IMG_20241103_121304_1,Blast,hamming_dist_4,False
PERCEPTUAL_NEAR_DUP,BD5,IMG20241103121852,Blast,BD5,IMG_20241103_122839,Blast,hamming_dist_4,False
